,display_name,ds_id,id,name,state,vocabulary_id
0,crunchbase,396b6444-6702-4c74-932c-87819e042adf,21406063-4eac-4855-93bc-3c7f23c2d0f4,crunchbase,active,
1,format-rdf,396b6444-6702-4c74-932c-87819e042adf,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
2,lod,396b6444-6702-4c74-932c-87819e042adf,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
3,no-proprietary-vocab,396b6444-6702-4c74-932c-87819e042adf,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
4,published-by-third-party,396b6444-6702-4c74-932c-87819e042adf,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
5,usergeneratedcontent,396b6444-6702-4c74-932c-87819e042adf,e9b2da79-5971-41f9-a314-36d368636b85,usergeneratedcontent,active,
6,wrapper,396b6444-6702-4c74-932c-87819e042adf,4fef1caf-af78-462a-bb22-047097118057,wrapper,active,
7,GNUsocial,5da433ab-ca13-4dd9-ba4c-9b3df8b31fea,083836dd-7912-4f96-bba1-f5637ef0f829,GNUsocial,active,
8,format-foaf,5da433ab-ca13-4dd9-ba4c-9b3df8b31fea,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
9,format-rdf,5da433ab-ca13-4dd9-ba4c-9b3df8b31fea,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
10,lod,5da433ab-ca13-4dd9-ba4c-9b3df8b31fea,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
11,socialweb,5da433ab-ca13-4dd9-ba4c-9b3df8b31fea,a525dc54-eefd-49f1-8193-8cbfc954980b,socialweb,active,
12,agriculture,48c3f15a-ca06-4b36-9d48-79fe76a60534,e0f6dee1-dd9c-4698-b309-513901773417,agriculture,active,
13,farming,48c3f15a-ca06-4b36-9d48-79fe76a60534,220df847-a4a0-413c-b6cd-ed2c77a02a54,farming,active,
14,food,48c3f15a-ca06-4b36-9d48-79fe76a60534,45a1f850-6a4d-4b2d-b824-53ee845d42d1,food,active,
15,format-rdf,48c3f15a-ca06-4b36-9d48-79fe76a60534,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
16,format-skos,48c3f15a-ca06-4b36-9d48-79fe76a60534,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
17,library,48c3f15a-ca06-4b36-9d48-79fe76a60534,7ec1ef56-6c27-4299-a3fa-578756ddc421,library,active,
18,lld,48c3f15a-ca06-4b36-9d48-79fe76a60534,c1dea2c0-3fb8-47b8-9b37-c076756e6420,lld,active,
19,lod,48c3f15a-ca06-4b36-9d48-79fe76a60534,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
20,lodcloud.nolinks,48c3f15a-ca06-4b36-9d48-79fe76a60534,ce89d5e1-b216-44ba-9603-d13fa7b248c4,lodcloud.nolinks,active,
21,no-license-metadata,48c3f15a-ca06-4b36-9d48-79fe76a60534,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
22,no-proprietary-vocab,48c3f15a-ca06-4b36-9d48-79fe76a60534,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
23,no-provenance-metadata,48c3f15a-ca06-4b36-9d48-79fe76a60534,585e9fca-2d67-4a07-b9d1-5495de054c7a,no-provenance-metadata,active,
24,no-vocab-mappings,48c3f15a-ca06-4b36-9d48-79fe76a60534,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
25,nutrition,48c3f15a-ca06-4b36-9d48-79fe76a60534,faf47cf0-5158-4a7d-bcfc-0219986fa152,nutrition,active,
26,publications,48c3f15a-ca06-4b36-9d48-79fe76a60534,c93ebe8f-83a0-498c-8704-1de94db149e9,publications,active,
27,published-by-producer,48c3f15a-ca06-4b36-9d48-79fe76a60534,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
28,linguistics,632163c5-bbce-4c61-bd60-225d2ffc7e1d,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
29,llod,632163c5-bbce-4c61-bd60-225d2ffc7e1d,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
30,lod,632163c5-bbce-4c61-bd60-225d2ffc7e1d,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
31,AKSW,e1b236e1-6f58-48d1-a09f-477487cf1621,8019157c-adaf-4bee-b861-b4caebbab02f,AKSW,active,
32,crossdomain,e1b236e1-6f58-48d1-a09f-477487cf1621,833848ee-ef06-4283-bb26-164f6c3474b4,crossdomain,active,
33,jrc,e1b236e1-6f58-48d1-a09f-477487cf1621,329ef479-aa58-4fa6-84d3-0b41cd3e0e72,jrc,active,
34,linguistics,e1b236e1-6f58-48d1-a09f-477487cf1621,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
35,lod,e1b236e1-6f58-48d1-a09f-477487cf1621,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
36,bavaria,d199156b-f304-4d49-b3b7-76c39d9fb3d5,3551ccf4-eede-4a97-9471-a2bd1de717a7,bavaria,active,
37,berlin,d199156b-f304-4d49-b3b7-76c39d9fb3d5,476e8b87-5877-479d-a810-f1f8f7c90599,berlin,active,
38,bibliographic,d199156b-f304-4d49-b3b7-76c39d9fb3d5,01d76f4d-6bf5-4cec-a2a8-59dc3f24ab2d,bibliographic,active,
39,brandenburg,d199156b-f304-4d49-b3b7-76c39d9fb3d5,955bfb24-0f8c-427c-9411-2fdac9c1f8aa,brandenburg,active,
40,format-bibo,d199156b-f304-4d49-b3b7-76c39d9fb3d5,4bbb2986-6e54-43b6-9dba-b55b0e3bdd60,format-bibo,active,
41,format-dc,d199156b-f304-4d49-b3b7-76c39d9fb3d5,0b675a54-621f-4fdb-850a-ef5d0b1b1ca3,format-dc,active,
42,format-dcterms,d199156b-f304-4d49-b3b7-76c39d9fb3d5,79d8c60d-3cba-457f-8e51-1026aa2015ab,format-dcterms,active,
43,germany,d199156b-f304-4d49-b3b7-76c39d9fb3d5,1cde8d88-ae67-40a9-b700-ba53c7da0135,germany,active,
44,government,d199156b-f304-4d49-b3b7-76c39d9fb3d5,22fddbd6-8780-4ce0-826f-e41efdc36688,government,active,
45,library,d199156b-f304-4d49-b3b7-76c39d9fb3d5,7ec1ef56-6c27-4299-a3fa-578756ddc421,library,active,
46,license-metadata,d199156b-f304-4d49-b3b7-76c39d9fb3d5,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
47,lld,d199156b-f304-4d49-b3b7-76c39d9fb3d5,c1dea2c0-3fb8-47b8-9b37-c076756e6420,lld,active,
48,lod,d199156b-f304-4d49-b3b7-76c39d9fb3d5,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
49,no-proprietary-vocab,d199156b-f304-4d49-b3b7-76c39d9fb3d5,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
50,no-provenance-metadata,d199156b-f304-4d49-b3b7-76c39d9fb3d5,585e9fca-2d67-4a07-b9d1-5495de054c7a,no-provenance-metadata,active,
51,published-by-producer,d199156b-f304-4d49-b3b7-76c39d9fb3d5,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
52,crossdomain,09bb4837-4dd0-4a8a-ab42-4924b0c61719,833848ee-ef06-4283-bb26-164f6c3474b4,crossdomain,active,
53,datafaqs,09bb4837-4dd0-4a8a-ab42-4924b0c61719,92350085-33b8-4c99-9a16-9f377ee12140,datafaqs,active,
54,deref-vocab,09bb4837-4dd0-4a8a-ab42-4924b0c61719,487f8915-c3f7-4f32-9658-d8af8c201696,deref-vocab,active,
55,format-bibo,09bb4837-4dd0-4a8a-ab42-4924b0c61719,4bbb2986-6e54-43b6-9dba-b55b0e3bdd60,format-bibo,active,
56,format-coin,09bb4837-4dd0-4a8a-ab42-4924b0c61719,3bd82974-8df7-4e71-a180-5f60fbfdd656,format-coin,active,
57,format-con,09bb4837-4dd0-4a8a-ab42-4924b0c61719,44d606b7-c470-4674-ad85-c98057253b9e,format-con,active,
58,format-conv,09bb4837-4dd0-4a8a-ab42-4924b0c61719,75586e5c-fff4-48b5-8d51-49d14c39c2b9,format-conv,active,
59,format-datafaqs,09bb4837-4dd0-4a8a-ab42-4924b0c61719,97243d29-8e6c-4435-b5f2-84c32d19d04e,format-datafaqs,active,
60,format-dbpedia,09bb4837-4dd0-4a8a-ab42-4924b0c61719,3b5b56c6-ffc7-4497-a58a-df7fcae2ed9b,format-dbpedia,active,
61,format-dc,09bb4837-4dd0-4a8a-ab42-4924b0c61719,0b675a54-621f-4fdb-850a-ef5d0b1b1ca3,format-dc,active,
62,format-dcat,09bb4837-4dd0-4a8a-ab42-4924b0c61719,e9a5e660-1a77-42d9-9d1e-796ab5e838e9,format-dcat,active,
63,format-doap,09bb4837-4dd0-4a8a-ab42-4924b0c61719,effaf36b-c63a-4bb2-9878-c5c901dcd6df,format-doap,active,
64,format-event,09bb4837-4dd0-4a8a-ab42-4924b0c61719,766ed801-2d88-4f40-9ee8-c552c889998b,format-event,active,
65,format-foaf,09bb4837-4dd0-4a8a-ab42-4924b0c61719,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
66,format-geo,09bb4837-4dd0-4a8a-ab42-4924b0c61719,16f204d1-2004-4b26-97c9-93a8e42cc506,format-geo,active,
67,format-graffle,09bb4837-4dd0-4a8a-ab42-4924b0c61719,81d16d99-8631-42fe-afe0-ddefbf7b7c66,format-graffle,active,
68,format-grddl,09bb4837-4dd0-4a8a-ab42-4924b0c61719,b738ab47-cdbc-4640-814d-ce6c25cb8028,format-grddl,active,
69,format-irw,09bb4837-4dd0-4a8a-ab42-4924b0c61719,c399b7c5-4d3b-4fc1-bb8a-c3f34998adde,format-irw,active,
70,format-nfo,09bb4837-4dd0-4a8a-ab42-4924b0c61719,9964b202-fc3b-4a03-b906-5ca9e7da204f,format-nfo,active,
71,format-oboro,09bb4837-4dd0-4a8a-ab42-4924b0c61719,81817b49-2f34-4929-85ac-cfdbb3bda269,format-oboro,active,
72,format-opm,09bb4837-4dd0-4a8a-ab42-4924b0c61719,6cedecd4-ce8a-4da3-94c8-ccdb4fa09ba5,format-opm,active,
73,format-ov,09bb4837-4dd0-4a8a-ab42-4924b0c61719,5dc41022-e65c-44a8-8357-9a3c1395b820,format-ov,active,
74,format-owl,09bb4837-4dd0-4a8a-ab42-4924b0c61719,b88f7bba-f82e-49b2-9672-4cca65e040de,format-owl,active,
75,format-pml,09bb4837-4dd0-4a8a-ab42-4924b0c61719,3cde2205-433a-4e17-b505-317ae86c7817,format-pml,active,
76,format-pmlj,09bb4837-4dd0-4a8a-ab42-4924b0c61719,9d659ff8-34c0-46fc-8bc8-46f6ed78b667,format-pmlj,active,
77,format-pmlp,09bb4837-4dd0-4a8a-ab42-4924b0c61719,9f50625b-db6e-446d-ab20-cf802e13e82d,format-pmlp,active,
78,format-prov,09bb4837-4dd0-4a8a-ab42-4924b0c61719,5536f84e-e110-43e6-892e-fc471bcca055,format-prov,active,
79,format-prv,09bb4837-4dd0-4a8a-ab42-4924b0c61719,de31c3f0-bc81-4cd2-8996-b3054ae3ad24,format-prv,active,
80,format-qb,09bb4837-4dd0-4a8a-ab42-4924b0c61719,9a97a273-f91a-48a9-9787-2de478368827,format-qb,active,
81,format-rdf,09bb4837-4dd0-4a8a-ab42-4924b0c61719,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
82,format-rdfs,09bb4837-4dd0-4a8a-ab42-4924b0c61719,781902f8-ba13-4330-bba3-54d0bbf24b58,format-rdfs,active,
83,format-sio,09bb4837-4dd0-4a8a-ab42-4924b0c61719,fa7be58b-1bdc-4a2f-94db-75423b70c5ea,format-sio,active,
84,format-sioc,09bb4837-4dd0-4a8a-ab42-4924b0c61719,7a334e2f-c6b6-4ef0-aefe-20b14d14718e,format-sioc,active,
85,format-skos,09bb4837-4dd0-4a8a-ab42-4924b0c61719,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
86,format-tag,09bb4837-4dd0-4a8a-ab42-4924b0c61719,895d1d7c-be1c-4344-ba2e-6fd6435050ac,format-tag,active,
87,format-vann,09bb4837-4dd0-4a8a-ab42-4924b0c61719,81301c5e-e4cd-4b12-b0d1-5ac8f2ab18e9,format-vann,active,
88,format-void,09bb4837-4dd0-4a8a-ab42-4924b0c61719,d3333071-1566-4279-a795-522765bca9cf,format-void,active,
89,format-vsr,09bb4837-4dd0-4a8a-ab42-4924b0c61719,f806854a-8436-485a-b67f-8292e254b615,format-vsr,active,
90,lod,09bb4837-4dd0-4a8a-ab42-4924b0c61719,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
91,no-license-metadata,09bb4837-4dd0-4a8a-ab42-4924b0c61719,fec2bd03-9eb4-4058-a203-61cd691a383c,no-license-metadata,active,
92,prizms,09bb4837-4dd0-4a8a-ab42-4924b0c61719,213b7ef5-df7e-40cb-a568-3641ac21450d,prizms,active,
93,provenance-metadata,09bb4837-4dd0-4a8a-ab42-4924b0c61719,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
94,published-by-third-party,09bb4837-4dd0-4a8a-ab42-4924b0c61719,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
95,vocab-mappings,09bb4837-4dd0-4a8a-ab42-4924b0c61719,7fb7cacf-4e96-4986-9c3f-03ed4ed05f61,vocab-mappings,active,
96,Europe,adcb2872-e52d-450f-be27-de3ce1b53a1b,e87af51b-eeef-4cf5-bad2-08dd5509eb14,Europe,active,
97,Europeana,adcb2872-e52d-450f-be27-de3ce1b53a1b,e0ae382c-8d50-47d4-b549-e0bd0b711f9b,Europeana,active,
98,culturalheritage,adcb2872-e52d-450f-be27-de3ce1b53a1b,b3c17860-fd17-48ea-948b-4b7c5f1e09f2,culturalheritage,active,
99,format-edm,adcb2872-e52d-450f-be27-de3ce1b53a1b,0d2a06bf-d909-4538-8648-ff47152b8d69,format-edm,active,
100,format-json,adcb2872-e52d-450f-be27-de3ce1b53a1b,44573dec-e3c0-4059-ab3e-23929489dce2,format-json,active,
101,format-rdf,adcb2872-e52d-450f-be27-de3ce1b53a1b,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
102,licence-metadata,adcb2872-e52d-450f-be27-de3ce1b53a1b,58f568ed-294d-4e14-ab9f-4b49714deb0d,licence-metadata,active,
103,lld,adcb2872-e52d-450f-be27-de3ce1b53a1b,c1dea2c0-3fb8-47b8-9b37-c076756e6420,lld,active,
104,lod,adcb2872-e52d-450f-be27-de3ce1b53a1b,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
105,lodlam,adcb2872-e52d-450f-be27-de3ce1b53a1b,e5355947-8e05-4519-8652-e2b5b78b22c5,lodlam,active,
106,bibliographic data,71714db9-6dd7-4551-b021-83f0ed82ab87,9d1e2b81-1075-4e43-a1aa-8ee73f4b0041,bibliographic data,active,
107,crossdomain,71714db9-6dd7-4551-b021-83f0ed82ab87,833848ee-ef06-4283-bb26-164f6c3474b4,crossdomain,active,
108,format-dcterms,71714db9-6dd7-4551-b021-83f0ed82ab87,79d8c60d-3cba-457f-8e51-1026aa2015ab,format-dcterms,active,
109,format-dctypes,71714db9-6dd7-4551-b021-83f0ed82ab87,03e53fbb-aece-4f8b-854d-02efb2ac43f4,format-dctypes,active,
110,format-foaf,71714db9-6dd7-4551-b021-83f0ed82ab87,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
111,format-frbr,71714db9-6dd7-4551-b021-83f0ed82ab87,e943c735-fd64-4943-97b4-77e648341d3e,format-frbr,active,
112,format-owl,71714db9-6dd7-4551-b021-83f0ed82ab87,b88f7bba-f82e-49b2-9672-4cca65e040de,format-owl,active,
113,format-rda,71714db9-6dd7-4551-b021-83f0ed82ab87,6431cf2d-2114-41de-b84a-6e2481f49433,format-rda,active,
114,format-schema,71714db9-6dd7-4551-b021-83f0ed82ab87,3007918c-6855-421e-8ad9-a0db3903f798,format-schema,active,
115,format-skos,71714db9-6dd7-4551-b021-83f0ed82ab87,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
116,format-wgs,71714db9-6dd7-4551-b021-83f0ed82ab87,c2833f94-8d79-42e6-aa32-eb449a285219,format-wgs,active,
117,license-metadata,71714db9-6dd7-4551-b021-83f0ed82ab87,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
118,lod,71714db9-6dd7-4551-b021-83f0ed82ab87,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
119,no-proprietary-vocab,71714db9-6dd7-4551-b021-83f0ed82ab87,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
120,provenance-metadata,71714db9-6dd7-4551-b021-83f0ed82ab87,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
121,publications,71714db9-6dd7-4551-b021-83f0ed82ab87,c93ebe8f-83a0-498c-8704-1de94db149e9,publications,active,
122,published-by-third-party,71714db9-6dd7-4551-b021-83f0ed82ab87,61a91c2c-78df-4237-9195-faa353244514,published-by-third-party,active,
123,babelnet,3132a738-4714-4036-ae11-843af152dba5,2edb2735-45d8-4411-8eac-d26f9ebc7a06,babelnet,active,
124,dbpedia,3132a738-4714-4036-ae11-843af152dba5,fbd9ab09-21bb-4e9e-a209-7e149f7ed0be,dbpedia,active,
125,lemon,3132a738-4714-4036-ae11-843af152dba5,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
126,llod,3132a738-4714-4036-ae11-843af152dba5,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
127,lod,3132a738-4714-4036-ae11-843af152dba5,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
128,zhishi.me,3132a738-4714-4036-ae11-843af152dba5,096c9c30-8b44-4e10-ad3d-db0f3a267798,zhishi.me,active,
129,chinese,b0d680c2-2733-4aef-ac80-be7684acd875,35c06705-e5db-456a-9108-f44196653ff5,chinese,active,
130,crossdomain,b0d680c2-2733-4aef-ac80-be7684acd875,833848ee-ef06-4283-bb26-164f6c3474b4,crossdomain,active,
131,format-rdf,b0d680c2-2733-4aef-ac80-be7684acd875,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
132,llod,b0d680c2-2733-4aef-ac80-be7684acd875,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
133,lod,b0d680c2-2733-4aef-ac80-be7684acd875,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
134,sparql,b0d680c2-2733-4aef-ac80-be7684acd875,a86ffe1a-683e-4daf-afa3-0762a3a8e63f,sparql,active,
135,lemon,11d67b88-bed3-4016-b88b-3b8fdf77ba20,ddce3388-85a1-4499-bd34-470b7fa29998,lemon,active,
136,lexicon,11d67b88-bed3-4016-b88b-3b8fdf77ba20,d4209151-c482-436a-8539-3294390c6970,lexicon,active,
137,linguistics,11d67b88-bed3-4016-b88b-3b8fdf77ba20,5dbcca2e-67db-4ffc-b2d8-3a9b7d665972,linguistics,active,
138,linked data,11d67b88-bed3-4016-b88b-3b8fdf77ba20,57c67ce8-f101-4b8c-9878-cab776bfa098,linked data,active,
139,llod,11d67b88-bed3-4016-b88b-3b8fdf77ba20,e7d2899e-71ea-46af-a421-7663f5c0f399,llod,active,
140,lod,11d67b88-bed3-4016-b88b-3b8fdf77ba20,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
141,ontolex,11d67b88-bed3-4016-b88b-3b8fdf77ba20,0f040ed0-0602-441f-bd2a-d97d0294acb6,ontolex,active,
142,rdf,11d67b88-bed3-4016-b88b-3b8fdf77ba20,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
143,terminology,11d67b88-bed3-4016-b88b-3b8fdf77ba20,b609384c-d6b8-4207-b586-1ef3c236929d,terminology,active,
144,animal model,989133b2-75c8-417d-a63b-0c269b89f2aa,da6d7918-6fdd-4fa3-9d60-2e7f420edbef,animal model,active,
145,biomedicine,989133b2-75c8-417d-a63b-0c269b89f2aa,194b129c-bcb0-4293-a82c-039055482f8b,biomedicine,active,
146,disease,989133b2-75c8-417d-a63b-0c269b89f2aa,7ec084bf-d302-4425-b236-b70a719c2a6c,disease,active,
147,disgenet,989133b2-75c8-417d-a63b-0c269b89f2aa,8c6b670a-b002-429e-95da-11e3c066466a,disgenet,active,
148,format-dc,989133b2-75c8-417d-a63b-0c269b89f2aa,0b675a54-621f-4fdb-850a-ef5d0b1b1ca3,format-dc,active,
149,format-foaf,989133b2-75c8-417d-a63b-0c269b89f2aa,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
150,format-owl,989133b2-75c8-417d-a63b-0c269b89f2aa,b88f7bba-f82e-49b2-9672-4cca65e040de,format-owl,active,
151,format-rdf,989133b2-75c8-417d-a63b-0c269b89f2aa,9dd6b48e-299d-427b-95a9-b54708459ab9,format-rdf,active,
152,format-rdfs,989133b2-75c8-417d-a63b-0c269b89f2aa,781902f8-ba13-4330-bba3-54d0bbf24b58,format-rdfs,active,
153,format-sio,989133b2-75c8-417d-a63b-0c269b89f2aa,fa7be58b-1bdc-4a2f-94db-75423b70c5ea,format-sio,active,
154,format-skos,989133b2-75c8-417d-a63b-0c269b89f2aa,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
155,format-void,989133b2-75c8-417d-a63b-0c269b89f2aa,d3333071-1566-4279-a795-522765bca9cf,format-void,active,
156,format-xsd,989133b2-75c8-417d-a63b-0c269b89f2aa,19614489-6277-405d-b716-4cef729265a8,format-xsd,active,
157,gene,989133b2-75c8-417d-a63b-0c269b89f2aa,a8ec3b4d-d7fd-472f-88e7-022f8638a324,gene,active,
158,gene-disease,989133b2-75c8-417d-a63b-0c269b89f2aa,80c21d38-f802-443e-a257-3065c11e81bb,gene-disease,active,
159,gene-disease associations,989133b2-75c8-417d-a63b-0c269b89f2aa,dc8a1908-275a-4afb-8f07-937331050798,gene-disease associations,active,
160,gene-disease network,989133b2-75c8-417d-a63b-0c269b89f2aa,a64ac300-34ca-44d9-88d4-15632f51c7c9,gene-disease network,active,
161,gene-disease ontology,989133b2-75c8-417d-a63b-0c269b89f2aa,dd402c4b-3b2f-4457-b591-e2cede0d8e56,gene-disease ontology,active,
162,gene-disease text-mining,989133b2-75c8-417d-a63b-0c269b89f2aa,b688c553-9eff-41bf-bb64-10ffdb0b30de,gene-disease text-mining,active,
163,genotype,989133b2-75c8-417d-a63b-0c269b89f2aa,022644eb-fc34-447e-839c-ab6881315252,genotype,active,
164,genotype-phenotype,989133b2-75c8-417d-a63b-0c269b89f2aa,8bf7672a-de08-4b31-9aae-1ffed24bfb09,genotype-phenotype,active,
165,human diseases,989133b2-75c8-417d-a63b-0c269b89f2aa,b030b4b5-83e9-40ea-8d4e-78dae0fb7d06,human diseases,active,
166,human genes,989133b2-75c8-417d-a63b-0c269b89f2aa,b6de6e59-1f5f-4014-9df6-25bf4c35cba9,human genes,active,
167,license-metadata,989133b2-75c8-417d-a63b-0c269b89f2aa,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
168,lifesciences,989133b2-75c8-417d-a63b-0c269b89f2aa,ee133eb4-ba7f-4e5c-8d92-9543ec13b860,lifesciences,active,
169,lod,989133b2-75c8-417d-a63b-0c269b89f2aa,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
170,no-proprietary-vocab,989133b2-75c8-417d-a63b-0c269b89f2aa,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
171,phenotype,989133b2-75c8-417d-a63b-0c269b89f2aa,ca260940-5aba-41b8-8fe3-479031324aa9,phenotype,active,
172,provenance-metadata,989133b2-75c8-417d-a63b-0c269b89f2aa,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
173,published-by-producer,989133b2-75c8-417d-a63b-0c269b89f2aa,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
174,rdf,989133b2-75c8-417d-a63b-0c269b89f2aa,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
175,text-mining,989133b2-75c8-417d-a63b-0c269b89f2aa,25b5cc20-bbcd-464d-a813-02fd7ef0b4d8,text-mining,active,
176,format-foaf,27454939-3f7e-498b-bd60-aa04e11520b6,bd737030-1ba6-4913-baaa-bfa2581618b5,format-foaf,active,
177,format-frbroo,27454939-3f7e-498b-bd60-aa04e11520b6,2d81f3ee-6c66-463f-8b91-aa2feb0611fa,format-frbroo,active,
178,format-owl,27454939-3f7e-498b-bd60-aa04e11520b6,b88f7bba-f82e-49b2-9672-4cca65e040de,format-owl,active,
179,format-owltime,27454939-3f7e-498b-bd60-aa04e11520b6,76ba84f5-84c9-4e8b-9598-da2e941c9dd5,format-owltime,active,
180,format-skos,27454939-3f7e-498b-bd60-aa04e11520b6,4d405572-6308-41ed-a021-1990e618a626,format-skos,active,
181,format-wgs84,27454939-3f7e-498b-bd60-aa04e11520b6,51bea1cf-8b4d-4402-aa6b-aa590befa07e,format-wgs84,active,
182,license-metadata,27454939-3f7e-498b-bd60-aa04e11520b6,8d7e5c73-261b-4137-a278-42f56a6ec4bb,license-metadata,active,
183,lod,27454939-3f7e-498b-bd60-aa04e11520b6,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
184,no-proprietary-vocab,27454939-3f7e-498b-bd60-aa04e11520b6,aef04cb8-a7aa-4419-8184-396b0ef6e680,no-proprietary-vocab,active,
185,no-vocab-mappings,27454939-3f7e-498b-bd60-aa04e11520b6,e51273d8-dc60-4cf2-a68d-3cfd33b2c1fc,no-vocab-mappings,active,
186,provenance-metadata,27454939-3f7e-498b-bd60-aa04e11520b6,24a0f0a3-36bc-4209-84e5-7d6b89d82dfa,provenance-metadata,active,
187,publications,27454939-3f7e-498b-bd60-aa04e11520b6,c93ebe8f-83a0-498c-8704-1de94db149e9,publications,active,
188,published-by-producer,27454939-3f7e-498b-bd60-aa04e11520b6,fcdb5c0a-2b91-44cb-83e5-19fd0d81125c,published-by-producer,active,
189,bibliographic,82115c09-2207-4d95-9dbf-6f0990746e48,01d76f4d-6bf5-4cec-a2a8-59dc3f24ab2d,bibliographic,active,
190,bibliographic data,82115c09-2207-4d95-9dbf-6f0990746e48,9d1e2b81-1075-4e43-a1aa-8ee73f4b0041,bibliographic data,active,
191,cc0,82115c09-2207-4d95-9dbf-6f0990746e48,c317d3df-654b-4695-b2ee-ea7326d00ded,cc0,active,
192,germany,82115c09-2207-4d95-9dbf-6f0990746e48,1cde8d88-ae67-40a9-b700-ba53c7da0135,germany,active,
193,lld,82115c09-2207-4d95-9dbf-6f0990746e48,c1dea2c0-3fb8-47b8-9b37-c076756e6420,lld,active,
194,lod,82115c09-2207-4d95-9dbf-6f0990746e48,54a512d9-f003-4b79-badf-c85bfa977a7e,lod,active,
195,rdf,82115c09-2207-4d95-9dbf-6f0990746e48,6ae4215c-a85b-457c-862b-5a8718b02c6f,rdf,active,
196,authorities,619d4224-7388-4564-863f-f83bac46a2a7,180f8b50-ac1d-4174-a555-7bcaefbd46dd,authorities,active,
197,bibliographic,619d4224-7388-4564-863f-f83bac46a2a7,01d76f4d-6bf5-4cec-a2a8-59dc3f24ab2d,bibliographic,active,
198,buildings,619d4224-7388-4564-863f-f83bac46a2a7,3975a9d3-6dee-4f92-bb34-f97e36db3007,buildings,active,
199,concepts,619d4224-7388-4564-863f-f83bac46a2a7,91f12be6-f920-4317-8f0d-ded6bf20b825,concepts,active,
200,corporations,619d4224-7388-4564-863f-f83bac46a2a7,f2514a6a-09a6-4e5f-8c1f-9119c011be22,corporations,active,
